document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
api-ref/source/appendix/obtaining_a_project_id.rst,Obtaining a Project ID,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
api-ref/source/before_you_start/concepts.rst,Concepts,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
api-ref/source/calling_apis/authentication.rst,Authentication,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
api-ref/source/calling_apis/response.rst,Response,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
umn/source/dis_sdk_usage_guide/configuring_sample_projects.rst,Configuring Sample Projects,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/faqs/dump_questions/how_does_a_schema_support_default_fields_or_null_fields.rst,How Does a Schema Support Default Fields or NULL Fields?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/faqs/general_questions/what_is_dis.rst,What Is DIS?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/creating_an_iam_agency.rst,Creating an IAM Agency,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/step_1_creating_a_dis_stream.rst,Step 1: Creating a DIS Stream,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/step_2_preparing_a_dis_application_development_environment.rst,Step 2: Preparing a DIS Application Development Environment,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/step_3_sending_data_to_dis.rst,Step 3: Sending Data to DIS,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_a_dump_task/creating_a_dump_task.rst,Creating a Dump Task,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_dis_streams/deleting_a_stream.rst,Deleting a Stream,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_dis_streams/listing_dis_streams.rst,Listing DIS Streams,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_dis_streams/managing_applications.rst,Managing Applications,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_dis_streams/scaling_up_down_a_stream.rst,Scaling Up/Down a Stream,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/managing_dis_streams/viewing_stream_monitoring_metrics.rst,Viewing Stream Monitoring Metrics,,,,,,,,,,,,,,,fail,backend_error,502,,2,,
umn/source/monitoring/querying_metrics.rst,Querying Metrics,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/notifying_events/setting_notification.rst,Setting Notification,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/notifying_events/viewing_events.rst,Viewing Events,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/overview/what_is_dis.rst,What Is DIS?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
