document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
README.rst,Sandbox,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/demo.gif,substitution_image,173,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image1.png,substitution_image,174,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image2.png,substitution_image,175,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image3.png,substitution_image,176,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image4.png,substitution_image,177,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image5.png,substitution_image,178,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image6.png,substitution_image,179,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image7.png,substitution_image,180,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image8.png,substitution_image,181,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image9.png,substitution_image,182,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
README.rst,Sandbox,/home/ubuntu/repotesting/sandbox/umn/source/media/image10.png,substitution_image,183,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
api-ref/source/classic/listener.rst,Listener,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
api-ref/source/classic/listener.rst,Listener,/home/ubuntu/repotesting/sandbox/umn/source/media/image2.png,substitution_image,1393,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
api-ref/source/classic/member.rst,Backend ECS,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
api-ref/source/classic/member.rst,Backend ECS,/home/ubuntu/repotesting/sandbox/umn/source/media/image2.png,substitution_image,323,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
api-ref/source/classic/quota.rst,Querying Load Balancer or Listener Quotas,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
api-ref/source/classic/quota.rst,Querying Load Balancer or Listener Quotas,/home/ubuntu/repotesting/sandbox/umn/source/media/image2.png,substitution_image,116,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
