document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
umn/source/accessing-applications-with-ssoc.rst,1 Accessing Integrated Applications with Single Sign-On,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/index.rst,T Cloud Public in the CSM Portal,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/managing-tenants.rst,2 Managing Your T Cloud Public Tenants,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/managing-users-role-shop.rst,9 Managing Users with the Role Shop,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/renaming-tenant.rst,5 Renaming a T Cloud Public Tenant,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/reporting-managing-incidents.rst,3 Reporting and Managing Incidents,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/requesting-audit-reports.rst,7 Requesting Audit Reports,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/user-roles-permissions.rst,10 T Cloud Public User Roles and Permissions,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/using-tenant-picker.rst,8 Using the Tenant Picker,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
umn/source/viewing-downloading-invoices.rst,6 Viewing and Downloading Invoices,,,,,,,,,,,,,,,fail,backend_error,403,,2,,
umn/source/working-with-inventory.rst,4 Working with the Inventory,,,,,,,,,,,,,,,fail,backend_error,403,,1,,
